(60214, 0, 0, 0, 66, -50, 26, 10)
(60264, 0, 0, 0, 255, -50, 26, 10)
(60314, 0, 0, 0, 255, -50, 26, 10)
(60364, 0, 0, 0, 255, -50, 26, 10)
(60414, 0, 0, 0, 28, -50, 26, 10)
(60464, 0, 0, 0, 255, -50, 26, 10)
(60514, 0, 0, 0, 255, -50, 26, 10)
(60564, 0, 0, 0, 255, -50, 26, 10)
(60614, 0, 0, 0, 255, -50, 26, 10)
(60664, 0, 0, 0, 255, -50, 26, 10)
(60714, 0, 0, 0, 27, -50, 26, 10)
(60764, 0, 0, 0, 28, -50, 26, 10)
(60814, 0, 0, 0, 29, -50, 26, 10)
(60864, 0, 0, 0, 28, -50, 26, 10)
(60914, 0, 0, 0, 27, -50, 26, 10)
(60964, 0, 0, 0, 28, -50, 26, 10)
(61014, 0, 0, 0, 28, -50, 26, 10)
(61064, 0, 0, 0, 28, -50, 26, 10)
(61114, 0, 0, 0, 28, -50, 26, 10)
(61164, 0, 0, 0, 28, -50, 26, 10)
(61214, 0, 0, 0, 29, -50, 26, 10)
(61264, 0, 0, 0, 28, -50, 26, 10)
(61314, 0, 0, 0, 31, -50, 26, 10)
(61364, 0, 0, 0, 255, -50, 26, 10)
(61414, 0, 0, 0, 30, -50, 26, 10)
(61464, 0, 0, 0, 30, -50, 26, 10)
(61514, 0, 0, 0, 255, -50, 26, 10)
(61564, 0, 0, 0, 255, -50, 26, 10)
(61614, 0, 0, 0, 255, -50, 26, 10)
(61664, 0, 0, 0, 255, -50, 26, 10)
(61714, 0, 0, 0, 255, -50, 26, 10)
(61764, 0, 0, 0, 255, -50, 26, 10)
(61814, 0, 0, 0, 255, -50, 26, 10)
(61864, 0, 0, 0, 31, -50, 26, 10)
(61914, 0, 0, 0, 32, -50, 26, 10)
(61964, 0, 0, 0, 255, -50, 26, 10)
(62014, 0, 0, 0, 255, -50, 26, 10)
(62064, 0, 0, 0, 255, -50, 26, 10)
(62114, 0, 0, 0, 255, -50, 26, 10)
(62164, 0, 0, 0, 255, -50, 26, 10)
(62214, 0, 0, 0, 255, -50, 26, 10)
(62264, 0, 0, 0, 255, -50, 26, 10)
(62314, 0, 0, 0, 255, -50, 26, 10)
(62364, 0, 0, 0, 255, -50, 26, 10)
(62414, 0, 0, 0, 255, -50, 26, 10)
(62464, 0, 0, 0, 255, -50, 26, 10)
(62514, 0, 0, 0, 255, -50, 26, 10)
(62564, 0, 0, 0, 255, -50, 26, 10)
(62614, 0, 0, 0, 255, -50, 26, 10)
(62664, 0, 0, 0, 255, -50, 26, 10)
(62714, 0, 0, 0, 255, -50, 26, 10)
(62764, 0, 0, 0, 255, -50, 26, 10)
(62814, 0, 0, 0, 255, -50, 26, 10)
(62864, 0, 0, 0, 255, -50, 26, 10)
(62914, 0, 0, 0, 10, -50, 26, 10)
(62964, 0, 0, 0, 36, -50, 26, 10)
(63014, 0, 0, 0, 6, -50, 26, 10)
(63064, 0, 0, 0, 7, -50, 26, 10)
(63114, 0, 0, 0, 255, -50, 26, 10)
(63164, 0, 0, 0, 255, -50, 26, 10)
(63214, 0, 0, 0, 6, -50, 26, 10)
(63264, 0, 0, 0, 255, -50, 26, 10)
(63314, 0, 0, 0, 255, -50, 26, 10)
(63364, 0, 0, 0, 255, -50, 26, 10)
(63414, 0, 0, 0, 255, -50, 26, 10)
(63464, 0, 0, 0, 255, -50, 26, 10)
(63514, 0, 0, 0, 255, -50, 26, 10)
(63564, 0, 0, 0, 255, -50, 26, 10)
(63614, 0, 0, 0, 168, -50, 26, 10)
(63664, 1, 0, 0, 167, -50, 26, 10)
(63714, 6, 0, 0, 167, -50, 26, 10)
(63764, 13, 0, 0, 166, -50, 26, 10)
(63814, 21, 0, 0, 166, -50, 26, 10)
(63864, 31, 0, 0, 167, -50, 26, 10)
(63914, 42, 0, 0, 255, -50, 26, 10)
(63964, 53, 0, 0, 26, -50, 26, 10)
(64014, 62, 0, 0, 28, -50, 26, 10)
(64064, 70, 0, 0, 28, -50, 26, 10)
(64114, 73, 0, 0, 28, -50, 26, 10)
(64164, 73, 0, 0, 24, -50, 26, 10)
(64214, 72, 0, 0, 27, -50, 26, 10)
(64264, 72, 0, 0, 27, -50, 26, 10)
(64314, 72, 0, 0, 26, -50, 26, 10)
(64364, 72, 0, 0, 26, -50, 26, 10)
(64414, 72, 0, 0, 26, -50, 26, 10)
(64464, 72, 0, 0, 27, -50, 26, 10)
(64514, 72, 0, 0, 27, -50, 26, 10)
(64564, 72, 0, 0, 27, -50, 26, 10)
(64614, 72, 0, 0, 28, -50, 26, 10)
(64664, 72, 0, 0, 28, -50, 26, 10)
(64714, 72, 0, 0, 27, -50, 26, 10)
(64764, 72, 0, 0, 27, -50, 26, 10)
(64814, 72, 0, 0, 27, -50, 26, 10)
(64864, 72, 0, 0, 27, -50, 26, 10)
(64914, 72, 0, 0, 27, -50, 26, 10)
(64964, 72, 0, 0, 27, -50, 26, 10)
(65014, 72, 0, 0, 27, -50, 26, 10)
(65064, 72, 0, 0, 27, -50, 26, 10)
(65114, 72, 0, 0, 27, -50, 26, 10)
(65164, 72, 0, 0, 27, -50, 26, 10)
(65214, 72, 0, 0, 27, -50, 26, 10)
(65264, 72, 0, 0, 27, -50, 26, 10)
(65314, 72, 0, 0, 27, -50, 26, 10)
(65364, 72, 0, 0, 27, -50, 26, 10)
(65414, 72, 0, 0, 27, -50, 26, 10)
(65464, 72, 0, 0, 27, -50, 26, 10)
(65514, 72, 0, 0, 27, -50, 26, 10)
(65564, 72, 0, 0, 27, -50, 26, 10)
(65614, 72, 0, 0, 27, -50, 26, 10)
(65664, 72, 0, 0, 27, -50, 26, 10)
(65714, 72, 0, 0, 27, -50, 26, 10)
(65764, 72, 0, 0, 27, -50, 26, 10)
(65814, 72, 0, 0, 27, -50, 26, 10)
(65864, 72, 0, 0, 26, -50, 26, 10)
(65914, 72, 0, 0, 27, -50, 26, 10)
(65964, 72, 0, 0, 27, -50, 26, 10)
(66014, 72, 0, 0, 27, -50, 26, 10)
(66064, 72, 0, 0, 27, -50, 26, 10)
(66114, 72, 0, 0, 26, -50, 26, 10)
(66164, 71, 0, 0, 26, -50, 26, 10)
(66214, 71, 0, 0, 25, -50, 26, 10)
(66264, 71, 0, 0, 20, -50, 26, 10)
(66314, 71, 0, 1, 17, -50, 26, 10)
(66364, 71, 0, 0, 27, -50, 26, 10)
(66414, 71, 0, 0, 22, -50, 26, 10)
(66464, 71, 0, 0, 20, -50, 26, 10)
(66514, 71, 0, 0, 22, -50, 26, 10)
(66564, 71, 0, 0, 23, -50, 26, 10)
(66614, 71, 0, 0, 22, -50, 26, 10)
(66664, 71, 0, 0, 23, -50, 26, 10)
(66714, 71, 0, 0, 21, -50, 26, 10)
(66764, 71, 0, 0, 22, -50, 26, 10)
(66814, 71, 0, 0, 22, -50, 26, 10)
(66864, 71, 0, 0, 23, -50, 26, 10)
(66914, 71, 0, 0, 25, -50, 26, 10)
(66964, 71, 0, 0, 39, -50, 26, 10)
(67014, 71, 0, 0, 40, -50, 26, 10)
(67064, 71, 0, 0, 74, -50, 26, 10)
(67114, 71, 0, 0, 255, -50, 26, 10)
(67164, 71, 0, 0, 74, -50, 26, 10)
(67214, 71, 0, 0, 74, -50, 26, 10)
(67264, 71, 0, 0, 42, -50, 26, 10)
(67314, 71, 0, 0, 255, -50, 26, 10)
(67364, 71, 0, 0, 28, -50, 26, 10)
(67414, 71, -1, 0, 255, -50, 26, 10)
(67464, 71, -5, 0, 30, -50, 26, 10)
(67514, 71, -13, 0, 255, -50, 26, 10)
(67564, 71, -23, 0, 41, -50, 26, 10)
(67614, 71, -38, 0, 255, -50, 26, 10)
(67664, 71, -54, 0, 49, -50, 26, 10)
(67714, 71, -74, 0, 42, -50, 26, 10)
(67764, 71, -95, 0, 47, -50, 26, 10)
(67814, 71, -117, 0, 39, -50, 26, 10)
(67864, 71, -139, 0, 29, -50, 26, 10)
(67914, 71, -160, 0, 28, -50, 26, 10)
(67964, 71, -178, 0, 42, -50, 26, 10)
(68014, 71, -192, 0, 28, -50, 26, 10)
(68064, 71, -200, 0, 26, -50, 26, 10)
(68114, 71, -203, 0, 25, -50, 26, 10)
(68164, 71, -202, 0, 24, -50, 26, 10)
(68214, 71, -200, 0, 25, -50, 26, 10)
(68264, 71, -198, 0, 24, -50, 26, 10)
(68314, 71, -194, 0, 24, -50, 26, 10)
(68364, 71, -189, 0, 24, -50, 26, 10)
(68414, 71, -182, 0, 24, -50, 26, 10)
(68464, 71, -175, 0, 24, -50, 26, 10)
(68514, 71, -168, 0, 24, -50, 26, 10)
(68564, 71, -162, 0, 24, -50, 26, 10)
(68614, 71, -157, 0, 24, -50, 26, 10)
(68664, 71, -155, 0, 23, -50, 26, 10)
(68714, 71, -155, 0, 23, -50, 26, 10)
(68764, 71, -155, 0, 23, -50, 26, 10)
